Epoch:1/50, Step:0/4453, Loss:0.1897
Epoch:1/50, Step:10/4453, Loss:0.1906
Epoch:1/50, Step:20/4453, Loss:0.1885
Epoch:1/50, Step:30/4453, Loss:0.1850
Epoch:1/50, Step:40/4453, Loss:0.1782
Epoch:1/50, Step:50/4453, Loss:0.1547
Epoch:1/50, Step:60/4453, Loss:0.1367
Epoch:1/50, Step:70/4453, Loss:0.1229
Epoch:1/50, Step:80/4453, Loss:0.1118
Epoch:1/50, Step:90/4453, Loss:0.1046
Epoch:1/50, Step:100/4453, Loss:0.0981
Epoch:1/50, Step:110/4453, Loss:0.0932
Epoch:1/50, Step:120/4453, Loss:0.0890
Epoch:1/50, Step:130/4453, Loss:0.0858
Epoch:1/50, Step:140/4453, Loss:0.0824
Epoch:1/50, Step:150/4453, Loss:0.0803
Epoch:1/50, Step:160/4453, Loss:0.0786
Epoch:1/50, Step:170/4453, Loss:0.0765
Epoch:1/50, Step:180/4453, Loss:0.0743
Epoch:1/50, Step:190/4453, Loss:0.0731
Epoch:1/50, Step:200/4453, Loss:0.0720
Epoch:1/50, Step:210/4453, Loss:0.0704
Epoch:1/50, Step:220/4453, Loss:0.0689
Epoch:1/50, Step:230/4453, Loss:0.0676
Epoch:1/50, Step:240/4453, Loss:0.0666
Epoch:1/50, Step:250/4453, Loss:0.0659
Epoch:1/50, Step:260/4453, Loss:0.0650
Epoch:1/50, Step:270/4453, Loss:0.0643
Epoch:1/50, Step:280/4453, Loss:0.0636
Epoch:1/50, Step:290/4453, Loss:0.0629
Epoch:1/50, Step:300/4453, Loss:0.0622
Epoch:1/50, Step:310/4453, Loss:0.0616
Epoch:1/50, Step:320/4453, Loss:0.0608
Epoch:1/50, Step:330/4453, Loss:0.0605
Epoch:1/50, Step:340/4453, Loss:0.0604
Epoch:1/50, Step:350/4453, Loss:0.0601
Epoch:1/50, Step:360/4453, Loss:0.0595
Epoch:1/50, Step:370/4453, Loss:0.0591
Epoch:1/50, Step:380/4453, Loss:0.0589
Epoch:1/50, Step:390/4453, Loss:0.0587
Epoch:1/50, Step:400/4453, Loss:0.0583
Epoch:1/50, Step:410/4453, Loss:0.0581
Epoch:1/50, Step:420/4453, Loss:0.0578
Epoch:1/50, Step:430/4453, Loss:0.0573
Epoch:1/50, Step:440/4453, Loss:0.0569
Epoch:1/50, Step:450/4453, Loss:0.0566
Epoch:1/50, Step:460/4453, Loss:0.0561
Epoch:1/50, Step:470/4453, Loss:0.0561
Epoch:1/50, Step:480/4453, Loss:0.0556
Epoch:1/50, Step:490/4453, Loss:0.0553
Epoch:1/50, Step:500/4453, Loss:0.0551
Epoch:1/50, Step:510/4453, Loss:0.0549
Epoch:1/50, Step:520/4453, Loss:0.0544
Epoch:1/50, Step:530/4453, Loss:0.0543
Epoch:1/50, Step:540/4453, Loss:0.0540
Epoch:1/50, Step:550/4453, Loss:0.0539
